Year,Month,Day,Hour,Decimal Year,T
1998,3,22,0,1998.2192,-3.5116468
1998,3,22,6,1998.2199,-4.4085859
1998,3,22,12,1998.2205,-5.1429324
1998,3,22,18,1998.2212,-3.3258268
1998,3,23,0,1998.2219,-4.1655904
1998,3,23,6,1998.2226,-5.6485774
1998,3,23,12,1998.2233,-3.9458225
1998,3,23,18,1998.224,0.27979691
1998,3,24,0,1998.2247,-0.72077259
1998,3,24,6,1998.2253,-7.0315074
1998,3,24,12,1998.226,-7.7622804
1998,3,24,18,1998.2267,1.296447
1998,3,25,0,1998.2274,-0.59034121
1998,3,25,6,1998.2281,-7.5514462
1998,3,25,12,1998.2288,-12.432796
1998,3,25,18,1998.2295,3.3118798
1998,3,26,0,1998.2301,1.8699877
1998,3,26,6,1998.2308,-2.2788022
1998,3,26,12,1998.2315,-1.8785744
1998,3,26,18,1998.2322,7.1444184
1998,3,27,0,1998.2329,7.2391151
1998,3,27,6,1998.2336,6.3046547
1998,3,27,12,1998.2342,6.109901
1998,3,27,18,1998.2349,17.291265
1998,3,28,0,1998.2356,11.982887
1998,3,28,6,1998.2363,7.6179022
1998,3,28,12,1998.237,6.1134744
1998,3,28,18,1998.2377,20.473433
1998,3,29,0,1998.2384,13.292561
1998,3,29,6,1998.239,10.800071
1998,3,29,12,1998.2397,11.541564
1998,3,29,18,1998.2404,16.824928
1998,3,30,0,1998.2411,12.197294
1998,3,30,6,1998.2418,7.5303523
1998,3,30,12,1998.2425,5.5399337
1998,3,30,18,1998.2432,22.772957
1998,3,31,0,1998.2438,19.335286
1998,3,31,6,1998.2445,12.881612
1998,3,31,12,1998.2452,12.835157
1998,3,31,18,1998.2459,27.223704
1998,4,1,0,1998.2466,19.555054
1998,4,1,6,1998.2473,11.119895
1998,4,1,12,1998.2479,3.796084
1998,4,1,18,1998.2486,5.0467959
1998,4,2,0,1998.2493,0.93016708
1998,4,2,6,1998.25,1.4643997
1998,4,2,12,1998.2507,2.273789
1998,4,2,18,1998.2514,4.4357338
1998,4,3,0,1998.2521,4.2677811
1998,4,3,6,1998.2527,2.3541919
1998,4,3,12,1998.2534,1.5894709
1998,4,3,18,1998.2541,7.7161724
1998,4,4,0,1998.2548,2.7276187
1998,4,4,6,1998.2555,1.435812
1998,4,4,12,1998.2562,0.32267846
1998,4,4,18,1998.2568,2.9884815
1998,4,5,0,1998.2575,1.1535085
1998,4,5,6,1998.2582,-0.65109007
1998,4,5,12,1998.2589,0.70325221
1998,4,5,18,1998.2596,4.4464542
1998,4,6,0,1998.2603,2.4292346
1998,4,6,6,1998.261,1.3661295
1998,4,6,12,1998.2616,2.7597799
1998,4,6,18,1998.2623,7.226608
1998,4,7,0,1998.263,5.9705359
1998,4,7,6,1998.2637,1.9307366
1998,4,7,12,1998.2644,3.3797756
1998,4,7,18,1998.2651,12.011474
1998,4,8,0,1998.2658,9.0204862
1998,4,8,6,1998.2664,0.53351275
1998,4,8,12,1998.2671,3.5352212
1998,4,8,18,1998.2678,13.526622
1998,4,9,0,1998.2685,9.8084347
1998,4,9,6,1998.2692,5.2683506
1998,4,9,12,1998.2699,4.6965966
1998,4,9,18,1998.2705,12.325939
1998,4,10,0,1998.2712,7.9538076
1998,4,10,6,1998.2719,4.9360185
1998,4,10,12,1998.2726,1.3286082
1998,4,10,18,1998.2733,8.9811781
1998,4,11,0,1998.274,5.557801
1998,4,11,6,1998.2747,0.38878751
1998,4,11,12,1998.2753,0.64071662
1998,4,11,18,1998.276,10.678573
1998,4,12,0,1998.2767,6.9228637
1998,4,12,6,1998.2774,0.027867802
1998,4,12,12,1998.2781,2.7544197
1998,4,12,18,1998.2788,13.56057
1998,4,13,0,1998.2795,10.206876
1998,4,13,6,1998.2801,1.0177169
1998,4,13,12,1998.2808,3.729975
1998,4,13,18,1998.2815,16.304989
1998,4,14,0,1998.2822,12.624323
1998,4,14,6,1998.2829,4.3231697
1998,4,14,12,1998.2836,6.3600434
1998,4,14,18,1998.2842,16.422914
1998,4,15,0,1998.2849,12.379541
1998,4,15,6,1998.2856,4.8109474
1998,4,15,12,1998.2863,5.5810285
1998,4,15,18,1998.287,17.039336
1998,4,16,0,1998.2877,13.4623
1998,4,16,6,1998.2884,6.9853993
1998,4,16,12,1998.289,6.72811
1998,4,16,18,1998.2897,17.218009
1998,4,17,0,1998.2904,11.06808
1998,4,17,6,1998.2911,9.753046
1998,4,17,12,1998.2918,11.291422
1998,4,17,18,1998.2925,14.905979
1998,4,18,0,1998.2932,13.149622
1998,4,18,6,1998.2938,5.6703651
1998,4,18,12,1998.2945,5.4416635
1998,4,18,18,1998.2952,13.029911
1998,4,19,0,1998.2959,11.473668
1998,4,19,6,1998.2966,7.1283378
1998,4,19,12,1998.2973,8.6720736
1998,4,19,18,1998.2979,11.539777
1998,4,20,0,1998.2986,8.8078652
1998,4,20,6,1998.2993,4.414293
1998,4,20,12,1998.3,3.0885384
1998,4,20,18,1998.3007,7.2677028
1998,4,21,0,1998.3014,6.4797543
1998,4,21,6,1998.3021,1.6680871
1998,4,21,12,1998.3027,4.1802312
1998,4,21,18,1998.3034,13.247892
1998,4,22,0,1998.3041,11.012692
1998,4,22,6,1998.3048,2.9080786
1998,4,22,12,1998.3055,5.8115169
1998,4,22,18,1998.3062,16.49081
1998,4,23,0,1998.3068,12.404555
1998,4,23,6,1998.3075,6.2689201
1998,4,23,12,1998.3082,7.1712193
1998,4,23,18,1998.3089,14.150192
1998,4,24,0,1998.3096,8.5202014
1998,4,24,6,1998.3103,5.916934
1998,4,24,12,1998.311,4.8448953
1998,4,24,18,1998.3116,9.9638803
1998,4,25,0,1998.3123,11.686289
1998,4,25,6,1998.313,5.5828153
1998,4,25,12,1998.3137,6.4029249
1998,4,25,18,1998.3144,7.5643002
1998,4,26,0,1998.3151,5.2790709
1998,4,26,6,1998.3158,-0.16331244
1998,4,26,12,1998.3164,2.2219738
1998,4,26,18,1998.3171,8.5112678
1998,4,27,0,1998.3178,5.9794696
1998,4,27,6,1998.3185,-0.42596194
1998,4,27,12,1998.3192,0.11184417
1998,4,27,18,1998.3199,5.2772842
1998,4,28,0,1998.3205,4.1105487
1998,4,28,6,1998.3212,0.8569111
1998,4,28,12,1998.3219,3.7907238
1998,4,28,18,1998.3226,11.395052
1998,4,29,0,1998.3233,9.3188703
1998,4,29,6,1998.324,2.0522343
1998,4,29,12,1998.3247,7.2748498
1998,4,29,18,1998.3253,18.481228
1998,4,30,0,1998.326,14.891685
1998,4,30,6,1998.3267,7.7840682
1998,4,30,12,1998.3274,10.97517
1998,4,30,18,1998.3281,21.079135
1998,5,1,0,1998.3288,16.522971
1998,5,1,6,1998.3295,7.7108122
1998,5,1,12,1998.3301,11.786346
1998,5,1,18,1998.3308,22.621084
1998,5,2,0,1998.3315,16.417554
1998,5,2,6,1998.3322,13.285414
1998,5,2,12,1998.3329,11.321796
1998,5,2,18,1998.3336,11.507616
1998,5,3,0,1998.3342,10.537421
1998,5,3,6,1998.3349,10.512407
1998,5,3,12,1998.3356,9.6386952
1998,5,3,18,1998.3363,13.728523
1998,5,4,0,1998.337,11.745251
1998,5,4,6,1998.3377,10.758976
1998,5,4,12,1998.3384,9.8620366
1998,5,4,18,1998.339,17.444924
1998,5,5,0,1998.3397,14.035841
1998,5,5,6,1998.3404,11.664848
1998,5,5,12,1998.3411,11.793493
1998,5,5,18,1998.3418,17.800484
1998,5,6,0,1998.3425,15.152548
1998,5,6,6,1998.3432,12.824437
1998,5,6,12,1998.3438,11.405772
1998,5,6,18,1998.3445,12.047209
1998,5,7,0,1998.3452,11.788133
1998,5,7,6,1998.3459,10.507047
1998,5,7,12,1998.3466,11.454014
1998,5,7,18,1998.3473,17.587863
1998,5,8,0,1998.3479,14.748747
1998,5,8,6,1998.3486,12.552854
1998,5,8,12,1998.3493,12.552854
1998,5,8,18,1998.35,18.465148
1998,5,9,0,1998.3507,16.061994
1998,5,9,6,1998.3514,12.826224
1998,5,9,12,1998.3521,13.031698
1998,5,9,18,1998.3527,15.281192
1998,5,10,0,1998.3534,14.493244
1998,5,10,6,1998.3541,13.428352
1998,5,10,12,1998.3548,11.305715
1998,5,10,18,1998.3555,12.118678
1998,5,11,0,1998.3562,11.169924
1998,5,11,6,1998.3568,10.683933
1998,5,11,12,1998.3575,9.9102783
1998,5,11,18,1998.3582,13.417632
1998,5,12,0,1998.3589,12.576081
1998,5,12,6,1998.3596,8.7899979
1998,5,12,12,1998.3603,8.8346661
1998,5,12,18,1998.361,16.494383
1998,5,13,0,1998.3616,11.79528
1998,5,13,6,1998.3623,3.5298611
1998,5,13,12,1998.363,7.2766365
1998,5,13,18,1998.3637,18.238233
1998,5,14,0,1998.3644,14.725519
1998,5,14,6,1998.3651,5.8079434
1998,5,14,12,1998.3658,9.3135101
1998,5,14,18,1998.3664,21.225647
1998,5,15,0,1998.3671,19.103011
1998,5,15,6,1998.3678,10.796497
1998,5,15,12,1998.3685,14.475377
1998,5,15,18,1998.3692,24.030815
1998,5,16,0,1998.3699,22.690767
1998,5,16,6,1998.3705,13.381897
1998,5,16,12,1998.3712,17.327
1998,5,16,18,1998.3719,26.126651
1998,5,17,0,1998.3726,19.324565
1998,5,17,6,1998.3733,13.035271
1998,5,17,12,1998.374,11.859602
1998,5,17,18,1998.3747,16.524757
1998,5,18,0,1998.3753,17.98809
1998,5,18,6,1998.376,12.863745
1998,5,18,12,1998.3767,15.927989
1998,5,18,18,1998.3774,23.559118
1998,5,19,0,1998.3781,19.717646
1998,5,19,6,1998.3788,13.987599
1998,5,19,12,1998.3795,13.142475
1998,5,19,18,1998.3801,20.096433
1998,5,20,0,1998.3808,18.132816
1998,5,20,6,1998.3815,8.5202014
1998,5,20,12,1998.3822,13.519475
1998,5,20,18,1998.3829,24.3292
1998,5,21,0,1998.3836,19.933841
1998,5,21,6,1998.3842,13.794632
1998,5,21,12,1998.3849,15.988738
1998,5,21,18,1998.3856,18.692062
1998,5,22,0,1998.3863,12.577868
1998,5,22,6,1998.387,6.608399
1998,5,22,12,1998.3877,8.2110969
1998,5,22,18,1998.3884,14.344945
1998,5,23,0,1998.389,13.596305
1998,5,23,6,1998.3897,6.2832139
1998,5,23,12,1998.3904,11.212805
1998,5,23,18,1998.3911,18.763532
1998,5,24,0,1998.3918,16.308563
1998,5,24,6,1998.3925,9.4689557
1998,5,24,12,1998.3932,13.782125
1998,5,24,18,1998.3938,23.074914
1998,5,25,0,1998.3945,19.876665
1998,5,25,6,1998.3952,8.6881542
1998,5,25,12,1998.3959,13.719589
1998,5,25,18,1998.3966,21.341785
1998,5,26,0,1998.3973,18.225726
1998,5,26,6,1998.3979,12.477811
1998,5,26,12,1998.3986,16.855303
1998,5,26,18,1998.3993,20.425192
1998,5,27,0,1998.4,17.402042
1998,5,27,6,1998.4007,7.2712763
1998,5,27,12,1998.4014,14.47895
1998,5,27,18,1998.4021,20.128594
1998,5,28,0,1998.4027,18.713503
1998,5,28,6,1998.4034,9.67979
1998,5,28,12,1998.4041,16.276402
1998,5,28,18,1998.4048,26.398234
1998,5,29,0,1998.4055,23.350071
1998,5,29,6,1998.4062,17.405616
1998,5,29,12,1998.4068,21.095216
1998,5,29,18,1998.4075,27.647159
1998,5,30,0,1998.4082,17.886247
1998,5,30,6,1998.4089,15.256178
1998,5,30,12,1998.4096,16.308563
1998,5,30,18,1998.4103,22.042184
1998,5,31,0,1998.411,18.538404
1998,5,31,6,1998.4116,9.8352356
1998,5,31,12,1998.4123,13.766044
1998,5,31,18,1998.413,17.241237
1998,6,1,0,1998.4137,17.762962
1998,6,1,6,1998.4144,16.921412
1998,6,1,12,1998.4151,11.957872
1998,6,1,18,1998.4158,15.443785
1998,6,2,0,1998.4164,12.365247
1998,6,2,6,1998.4171,5.3898483
1998,6,2,12,1998.4178,9.7316052
1998,6,2,18,1998.4185,19.301338
1998,6,3,0,1998.4192,16.576573
1998,6,3,6,1998.4199,11.400412
1998,6,3,12,1998.4205,8.3576089
1998,6,3,18,1998.4212,13.126395
1998,6,4,0,1998.4219,9.0991024
1998,6,4,6,1998.4226,5.7436211
1998,6,4,12,1998.4233,8.2110969
1998,6,4,18,1998.424,13.65348
1998,6,5,0,1998.4247,9.7190981
1998,6,5,6,1998.4253,6.7531242
1998,6,5,12,1998.426,8.4415853
1998,6,5,18,1998.4267,15.847586
1998,6,6,0,1998.4274,13.794632
1998,6,6,6,1998.4281,10.212236
1998,6,6,12,1998.4288,10.113966
1998,6,6,18,1998.4295,13.00311
1998,6,7,0,1998.4301,12.490318
1998,6,7,6,1998.4308,10.105032
1998,6,7,12,1998.4315,10.996611
1998,6,7,18,1998.4322,13.242532
1998,6,8,0,1998.4329,10.993037
1998,6,8,6,1998.4336,8.9347231
1998,6,8,12,1998.4342,8.775704
1998,6,8,18,1998.4349,12.560001
1998,6,9,0,1998.4356,11.998967
1998,6,9,6,1998.4363,7.2158876
1998,6,9,12,1998.437,8.1414144
1998,6,9,18,1998.4377,19.933841
1998,6,10,0,1998.4384,18.315062
1998,6,10,6,1998.439,10.841165
1998,6,10,12,1998.4397,16.112023
1998,6,10,18,1998.4404,23.621654
1998,6,11,0,1998.4411,20.017817
1998,6,11,6,1998.4418,13.117461
1998,6,11,12,1998.4425,15.595657
1998,6,11,18,1998.4432,23.316123
1998,6,12,0,1998.4438,18.275754
1998,6,12,6,1998.4445,11.668422
1998,6,12,12,1998.4452,14.125177
1998,6,12,18,1998.4459,15.997672
1998,6,13,0,1998.4466,13.969732
1998,6,13,6,1998.4473,13.119248
1998,6,13,12,1998.4479,13.975092
1998,6,13,18,1998.4486,14.886325
1998,6,14,0,1998.4493,15.370529
1998,6,14,6,1998.45,15.388396
1998,6,14,12,1998.4507,14.38604
1998,6,14,18,1998.4514,16.079861
1998,6,15,0,1998.4521,16.648042
1998,6,15,6,1998.4527,15.241884
1998,6,15,12,1998.4534,15.122173
1998,6,15,18,1998.4541,21.695558
1998,6,16,0,1998.4548,16.930345
1998,6,16,6,1998.4555,14.521832
1998,6,16,12,1998.4562,14.625462
1998,6,16,18,1998.4568,17.216222
1998,6,17,0,1998.4575,15.983378
1998,6,17,6,1998.4582,14.945287
1998,6,17,12,1998.4589,16.03698
1998,6,17,18,1998.4596,18.525896
1998,6,18,0,1998.4603,17.335933
1998,6,18,6,1998.461,16.170985
1998,6,18,12,1998.4616,15.649259
1998,6,18,18,1998.4623,22.581776
1998,6,19,0,1998.463,18.191778
1998,6,19,6,1998.4637,16.292482
1998,6,19,12,1998.4644,18.127455
1998,6,19,18,1998.4651,22.211923
1998,6,20,0,1998.4658,20.151822
1998,6,20,6,1998.4664,15.20079
1998,6,20,12,1998.4671,16.483663
1998,6,20,18,1998.4678,23.291109
1998,6,21,0,1998.4685,20.276893
1998,6,21,6,1998.4692,15.963724
1998,6,21,12,1998.4699,17.725441
1998,6,21,18,1998.4705,24.999224
1998,6,22,0,1998.4712,21.686624
1998,6,22,6,1998.4719,17.88446
1998,6,22,12,1998.4726,18.420479
1998,6,22,18,1998.4733,22.953416
1998,6,23,0,1998.474,20.10894
1998,6,23,6,1998.4747,17.402042
1998,6,23,12,1998.4753,18.986873
1998,6,23,18,1998.476,24.786603
1998,6,24,0,1998.4767,21.67233
1998,6,24,6,1998.4774,18.590219
1998,6,24,12,1998.4781,19.438916
1998,6,24,18,1998.4788,26.432182
1998,6,25,0,1998.4795,23.021312
1998,6,25,6,1998.4801,18.459787
1998,6,25,12,1998.4808,19.576494
1998,6,25,18,1998.4815,25.665675
1998,6,26,0,1998.4822,23.414393
1998,6,26,6,1998.4829,18.52411
1998,6,26,12,1998.4836,18.654541
1998,6,26,18,1998.4842,24.3292
1998,6,27,0,1998.4849,21.30605
1998,6,27,6,1998.4856,19.111944
1998,6,27,12,1998.4863,18.138176
1998,6,27,18,1998.487,19.630096
1998,6,28,0,1998.4877,17.830858
1998,6,28,6,1998.4884,13.596305
1998,6,28,12,1998.489,14.904192
1998,6,28,18,1998.4897,22.303046
1998,6,29,0,1998.4904,19.27275
1998,6,29,6,1998.4911,13.696362
1998,6,29,12,1998.4918,16.278189
1998,6,29,18,1998.4925,20.18577
1998,6,30,0,1998.4932,19.812343
1998,6,30,6,1998.4938,19.065489
1998,6,30,12,1998.4945,19.501452
1998,6,30,18,1998.4952,20.207211
1998,7,1,0,1998.4959,18.692062
1998,7,1,6,1998.4966,15.804705
1998,7,1,12,1998.4973,15.790411
1998,7,1,18,1998.4979,18.51875
1998,7,2,0,1998.4986,14.125177
1998,7,2,6,1998.4993,13.088873
1998,7,2,12,1998.5,15.724302
1998,7,2,18,1998.5007,23.191052
1998,7,3,0,1998.5014,21.693771
1998,7,3,6,1998.5021,14.66477
1998,7,3,12,1998.5027,18.325783
1998,7,3,18,1998.5034,24.656171
1998,7,4,0,1998.5041,21.965354
1998,7,4,6,1998.5048,14.596874
1998,7,4,12,1998.5055,17.829071
1998,7,4,18,1998.5062,23.719924
1998,7,5,0,1998.5068,19.985656
1998,7,5,6,1998.5075,16.846369
1998,7,5,12,1998.5082,15.688567
1998,7,5,18,1998.5089,19.490731
1998,7,6,0,1998.5096,18.43656
1998,7,6,6,1998.5103,11.798853
1998,7,6,12,1998.511,15.626032
1998,7,6,18,1998.5116,22.431691
1998,7,7,0,1998.5123,19.553267
1998,7,7,6,1998.513,16.973227
1998,7,7,12,1998.5137,16.953573
1998,7,7,18,1998.5144,20.93977
1998,7,8,0,1998.5151,18.516963
1998,7,8,6,1998.5158,15.358022
1998,7,8,12,1998.5164,16.462222
1998,7,8,18,1998.5171,19.079783
1998,7,9,0,1998.5178,16.263895
1998,7,9,6,1998.5185,14.541486
1998,7,9,12,1998.5192,15.116813
1998,7,9,18,1998.5199,20.789685
1998,7,10,0,1998.5205,20.628879
1998,7,10,6,1998.5212,15.558136
1998,7,10,12,1998.5219,15.879747
1998,7,10,18,1998.5226,19.90704
1998,7,11,0,1998.5233,15.692141
1998,7,11,6,1998.524,13.505182
1998,7,11,12,1998.5247,15.282979
1998,7,11,18,1998.5253,16.544411
1998,7,12,0,1998.526,17.661119
1998,7,12,6,1998.5267,12.858385
1998,7,12,12,1998.5274,15.940496
1998,7,12,18,1998.5281,20.820059
1998,7,13,0,1998.5288,19.672978
1998,7,13,6,1998.5295,12.220522
1998,7,13,12,1998.5301,15.940496
1998,7,13,18,1998.5308,24.23629
1998,7,14,0,1998.5315,22.810478
1998,7,14,6,1998.5322,17.235876
1998,7,14,12,1998.5329,20.487727
1998,7,14,18,1998.5336,27.807965
1998,7,15,0,1998.5342,25.095707
1998,7,15,6,1998.5349,17.666479
1998,7,15,12,1998.5356,21.009453
1998,7,15,18,1998.5363,28.440468
1998,7,16,0,1998.537,25.906883
1998,7,16,6,1998.5377,19.690845
1998,7,16,12,1998.5384,20.223291
1998,7,16,18,1998.539,28.370786
1998,7,17,0,1998.5397,22.680047
1998,7,17,6,1998.5404,18.554484
1998,7,17,12,1998.5411,21.193486
1998,7,17,18,1998.5418,23.775313
1998,7,18,0,1998.5425,23.071341
1998,7,18,6,1998.5432,18.656328
1998,7,18,12,1998.5438,19.083357
1998,7,18,18,1998.5445,23.979
1998,7,19,0,1998.5452,21.268529
1998,7,19,6,1998.5459,13.308641
1998,7,19,12,1998.5466,17.812991
1998,7,19,18,1998.5473,26.612642
1998,7,20,0,1998.5479,22.889094
1998,7,20,6,1998.5486,18.231086
1998,7,20,12,1998.5493,18.527683
1998,7,20,18,1998.55,22.980217
1998,7,21,0,1998.5507,23.484076
1998,7,21,6,1998.5514,17.868379
1998,7,21,12,1998.5521,19.276324
1998,7,21,18,1998.5527,25.168963
1998,7,22,0,1998.5534,24.502512
1998,7,22,6,1998.5541,20.316201
1998,7,22,12,1998.5548,23.257161
1998,7,22,18,1998.5555,29.33562
1998,7,23,0,1998.5562,25.494148
1998,7,23,6,1998.5568,18.62774
1998,7,23,12,1998.5575,20.212571
1998,7,23,18,1998.5582,20.032111
1998,7,24,0,1998.5589,20.6396
1998,7,24,6,1998.5596,17.364521
1998,7,24,12,1998.5603,17.260891
1998,7,24,18,1998.561,20.582424
1998,7,25,0,1998.5616,18.313275
1998,7,25,6,1998.5623,12.116891
1998,7,25,12,1998.563,14.37532
1998,7,25,18,1998.5637,21.113083
1998,7,26,0,1998.5644,17.846939
1998,7,26,6,1998.5651,11.141336
1998,7,26,12,1998.5658,14.264542
1998,7,26,18,1998.5664,21.448989
1998,7,27,0,1998.5671,18.865375
1998,7,27,6,1998.5678,14.700505
1998,7,27,12,1998.5685,16.388966
1998,7,27,18,1998.5692,24.777669
1998,7,28,0,1998.5699,21.827776
1998,7,28,6,1998.5705,18.499095
1998,7,28,12,1998.5712,19.085143
1998,7,28,18,1998.5719,24.731214
1998,7,29,0,1998.5726,22.680047
1998,7,29,6,1998.5733,19.472864
1998,7,29,12,1998.574,20.471647
1998,7,29,18,1998.5747,25.27438
1998,7,30,0,1998.5753,21.298903
1998,7,30,6,1998.576,15.40805
1998,7,30,12,1998.5767,17.230516
1998,7,30,18,1998.5774,22.978431
1998,7,31,0,1998.5781,18.922551
1998,7,31,6,1998.5788,14.634396
1998,7,31,12,1998.5795,15.467013
1998,7,31,18,1998.5801,21.679477
1998,8,1,0,1998.5808,17.103658
1998,8,1,6,1998.5815,10.926928
1998,8,1,12,1998.5822,13.703509
1998,8,1,18,1998.5829,21.959994
1998,8,2,0,1998.5836,19.415689
1998,8,2,6,1998.5842,10.381975
1998,8,2,12,1998.5849,15.638539
1998,8,2,18,1998.5856,24.552541
1998,8,3,0,1998.5863,21.609795
1998,8,3,6,1998.587,14.171632
1998,8,3,12,1998.5877,17.421697
1998,8,3,18,1998.5884,25.755011
1998,8,4,0,1998.589,22.285179
1998,8,4,6,1998.5897,15.815425
1998,8,4,12,1998.5904,17.625384
1998,8,4,18,1998.5911,26.38394
1998,8,5,0,1998.5918,22.015383
1998,8,5,6,1998.5925,15.306207
1998,8,5,12,1998.5932,17.237663
1998,8,5,18,1998.5938,26.886012
1998,8,6,0,1998.5945,22.919469
1998,8,6,6,1998.5952,17.012535
1998,8,6,12,1998.5959,18.592005
1998,8,6,18,1998.5966,27.677534
1998,8,7,0,1998.5973,20.141101
1998,8,7,6,1998.5979,18.516963
1998,8,7,12,1998.5986,18.193564
1998,8,7,18,1998.5993,20.986225
1998,8,8,0,1998.6,20.024964
1998,8,8,6,1998.6007,18.640247
1998,8,8,12,1998.6014,18.62238
1998,8,8,18,1998.6021,27.086126
1998,8,9,0,1998.6027,24.279171
1998,8,9,6,1998.6034,18.468721
1998,8,9,12,1998.6041,19.165546
1998,8,9,18,1998.6048,27.57033
1998,8,10,0,1998.6055,24.568622
1998,8,10,6,1998.6062,18.177484
1998,8,10,12,1998.6068,21.068415
1998,8,10,18,1998.6075,27.643586
1998,8,11,0,1998.6082,22.358435
1998,8,11,6,1998.6089,20.341215
1998,8,11,12,1998.6096,19.776608
1998,8,11,18,1998.6103,23.88609
1998,8,12,0,1998.611,18.995807
1998,8,12,6,1998.6116,17.78083
1998,8,12,12,1998.6123,16.460435
1998,8,12,18,1998.613,17.05363
1998,8,13,0,1998.6137,16.805274
1998,8,13,6,1998.6144,12.474238
1998,8,13,12,1998.6151,11.370038
1998,8,13,18,1998.6158,20.051765
1998,8,14,0,1998.6164,18.286474
1998,8,14,6,1998.6171,12.442077
1998,8,14,12,1998.6178,13.614172
1998,8,14,18,1998.6185,23.719924
1998,8,15,0,1998.6192,20.502021
1998,8,15,6,1998.6199,16.823142
1998,8,15,12,1998.6205,17.502099
1998,8,15,18,1998.6212,23.435834
1998,8,16,0,1998.6219,21.313197
1998,8,16,6,1998.6226,18.731371
1998,8,16,12,1998.6233,18.340076
1998,8,16,18,1998.624,24.041536
1998,8,17,0,1998.6247,22.565696
1998,8,17,6,1998.6253,18.693849
1998,8,17,12,1998.626,19.129812
1998,8,17,18,1998.6267,23.714564
1998,8,18,0,1998.6274,21.309624
1998,8,18,6,1998.6281,20.101793
1998,8,18,12,1998.6288,19.145892
1998,8,18,18,1998.6295,18.713503
1998,8,19,0,1998.6301,14.130538
1998,8,19,6,1998.6308,11.009118
1998,8,19,12,1998.6315,10.555288
1998,8,19,18,1998.6322,17.964863
1998,8,20,0,1998.6329,15.004249
1998,8,20,6,1998.6336,8.0145565
1998,8,20,12,1998.6342,10.892981
1998,8,20,18,1998.6349,20.380523
1998,8,21,0,1998.6356,16.712364
1998,8,21,6,1998.6363,13.051352
1998,8,21,12,1998.637,14.144831
1998,8,21,18,1998.6377,21.625875
1998,8,22,0,1998.6384,18.466934
1998,8,22,6,1998.639,11.714877
1998,8,22,12,1998.6397,12.833371
1998,8,22,18,1998.6404,22.660393
1998,8,23,0,1998.6411,18.106015
1998,8,23,6,1998.6418,13.426565
1998,8,23,12,1998.6425,14.441429
1998,8,23,18,1998.6432,21.743799
1998,8,24,0,1998.6438,19.590788
1998,8,24,6,1998.6445,18.674195
1998,8,24,12,1998.6452,19.015461
1998,8,24,18,1998.6459,26.324978
1998,8,25,0,1998.6466,18.352584
1998,8,25,6,1998.6473,18.727797
1998,8,25,12,1998.6479,18.675982
1998,8,25,18,1998.6486,23.376872
1998,8,26,0,1998.6493,20.559197
1998,8,26,6,1998.65,17.382388
1998,8,26,12,1998.6507,19.029755
1998,8,26,18,1998.6514,26.153452
1998,8,27,0,1998.6521,21.838496
1998,8,27,6,1998.6527,16.782047
1998,8,27,12,1998.6534,16.835649
1998,8,27,18,1998.6541,25.342276
1998,8,28,0,1998.6548,21.12023
1998,8,28,6,1998.6555,13.424779
1998,8,28,12,1998.6562,16.383606
1998,8,28,18,1998.6568,26.469704
1998,8,29,0,1998.6575,21.790254
1998,8,29,6,1998.6582,15.651046
1998,8,29,12,1998.6589,17.144753
1998,8,29,18,1998.6596,20.527035
1998,8,30,0,1998.6603,18.368664
1998,8,30,6,1998.661,16.642682
1998,8,30,12,1998.6616,17.142966
1998,8,30,18,1998.6623,24.495366
1998,8,31,0,1998.663,18.759958
1998,8,31,6,1998.6637,13.135328
1998,8,31,12,1998.6644,14.491457
1998,8,31,18,1998.6651,22.152961
1998,9,1,0,1998.6658,17.486019
1998,9,1,6,1998.6664,12.309858
1998,9,1,12,1998.6671,13.412272
1998,9,1,18,1998.6678,19.806983
1998,9,2,0,1998.6685,15.838653
1998,9,2,6,1998.6692,13.047778
1998,9,2,12,1998.6699,14.010827
1998,9,2,18,1998.6705,20.205424
1998,9,3,0,1998.6712,14.859524
1998,9,3,6,1998.6719,12.654698
1998,9,3,12,1998.6726,12.193721
1998,9,3,18,1998.6733,20.303694
1998,9,4,0,1998.674,18.172124
1998,9,4,6,1998.6747,13.599878
1998,9,4,12,1998.6753,12.572508
1998,9,4,18,1998.676,22.326274
1998,9,5,0,1998.6767,16.063781
1998,9,5,6,1998.6774,11.561218
1998,9,5,12,1998.6781,13.283627
1998,9,5,18,1998.6788,18.758171
1998,9,6,0,1998.6795,15.688567
1998,9,6,6,1998.6801,13.231812
1998,9,6,12,1998.6808,16.633748
1998,9,6,18,1998.6815,26.587628
1998,9,7,0,1998.6822,23.092782
1998,9,7,6,1998.6829,18.213218
1998,9,7,12,1998.6836,16.658762
1998,9,7,18,1998.6842,19.989229
1998,9,8,0,1998.6849,14.891685
1998,9,8,6,1998.6856,13.655267
1998,9,8,12,1998.6863,12.872679
1998,9,8,18,1998.687,17.536047
1998,9,9,0,1998.6877,12.838731
1998,9,9,6,1998.6884,10.764336
1998,9,9,12,1998.689,10.507047
1998,9,9,18,1998.6897,12.075797
1998,9,10,0,1998.6904,10.944796
1998,9,10,6,1998.6911,9.7119512
1998,9,10,12,1998.6918,9.6547758
1998,9,10,18,1998.6925,16.472942
1998,9,11,0,1998.6932,13.774978
1998,9,11,6,1998.6938,10.024629
